x,y,z,roll,pitch,yaw,success
0.35059681643574264,-0.11308715223282753,0.3551645033334789,3.141592653589793,0.9458108126376361,2.8295727369494226,False
-0.12659461214034595,0.47554574346254136,0.04617549336206625,3.141592653589793,0.3127117359234667,-1.3106211572411077,False
-0.3425021970959309,-0.18984176144646378,0.31245307759952873,3.141592653589793,0.8648807063100635,0.5061224636860446,False
-0.3069881897152933,0.17986475166634022,0.3764577683355227,3.141592653589793,0.9854710500495959,-0.5299882355469393,False
0.32288641653735684,-0.2877215148385771,0.2522906232698512,3.141592653589793,0.7314878394310428,2.413720933965961,False
-0.19683141029140366,0.3845932313182941,0.2417314012337337,3.141592653589793,0.7169494670677797,-1.0977603585838929,False
0.019324273370594017,0.11264573090799275,0.4924852341907563,3.141592653589793,1.4460581491124822,-1.7406916827168881,False
-0.03542173229047228,-0.4931004014533964,0.05331340275223011,3.141592653589793,0.32542311204946295,1.4990847806975753,False
-0.0043105060134437665,-0.43950208810610675,0.20758488828349098,3.141592653589793,0.6561032965021402,1.5609889380989586,False
-0.1411151145456631,0.2943185431099599,0.36584379846261533,3.141592653589793,1.019566874584162,-1.1237121601776725,True
0.2136614114193754,0.4448797799281469,0.10941001385030026,3.141592653589793,0.4325708345899425,-2.01853389227931,False
-0.14178432879405037,-0.4323245231781256,0.2221878779958243,3.141592653589793,0.6601796068665804,1.2538912590802176,False
-0.1597651733925394,0.16208031584414184,0.40944567436382917,3.141592653589793,1.217988282292334,-0.7925913744214774,False
-0.13296987198834195,-0.4460639145448435,0.16862076431158673,3.141592653589793,0.5631625317837204,1.2810872285581696,False
0.2144236010961327,0.4361812381905992,0.10738438045069953,3.141592653589793,0.4352159610610267,-2.027695666912398,False
-0.48380853395998663,0.13867519508616236,0.13649574572797285,3.141592653589793,0.47198806019773826,-0.27914826390200487,False
-0.05261199855320225,0.48607014746504035,0.16954717219225116,3.141592653589793,0.5407497276715137,-1.4629765658301028,False
0.5190935336713803,-0.07518718537147363,0.1305709271666775,3.141592653589793,0.4441696187545798,2.997749774662458,False
0.3908811708985937,-0.007296925564566488,0.33126123107313254,3.141592653589793,0.8877127172900463,3.1229269345689263,False
-0.4374548763402522,0.2258856355678921,0.021707055975809086,3.141592653589793,0.26284070992661135,-0.4766523761513811,False
-0.1545158530209927,0.3927806371027104,0.1991519701464889,3.141592653589793,0.6642613638690108,-1.1960014498162705,False
-0.4842289171838975,0.11476600156226367,0.049977748070655574,3.141592653589793,0.31668786068963223,-0.232713773570749,False
-0.05323197471934605,-0.3231631272308721,0.33049000402287426,3.141592653589793,0.9819504173271945,1.407540659159751,False
0.5066443295173526,-0.058579608086648416,0.11963062504921498,3.141592653589793,0.43713041390479235,3.0264810537041553,False
0.23057775602627165,0.42126782459145895,0.16360503249811822,3.141592653589793,0.5395165058757762,-2.07159688971019,False
-0.3583071417584213,0.295934283059941,0.1463704278189228,3.141592653589793,0.5256455542324543,-0.6903492844535667,False
-0.26039321292403544,-0.3328779825029534,0.2111528815350744,3.141592653589793,0.682740832619069,0.9069737503788297,False
-0.18049176971636527,0.3168303006686811,0.3044425442034982,3.141592653589793,0.894427723789193,-1.05296963559587,False
-0.33818499854342776,0.30036467107470116,0.2321316407896993,3.141592653589793,0.6781042184453021,-0.7262387943085427,False
-0.13286631399090285,0.37329345784617984,0.27581456020409156,3.141592653589793,0.8121392701407534,-1.2288485183665496,False
0.3111998312956674,-0.19051955537094153,0.32486592118685365,3.141592653589793,0.9179642000216597,2.592243770612088,False
0.0778406531710837,-0.09082370479586731,0.47625207207627995,3.141592653589793,1.4335028514100685,2.2793703174005713,False
-0.12279893218571501,-0.3963173677594894,0.287124616370122,3.141592653589793,0.8014310027365436,1.2703275210878893,False
0.27763877065974174,-0.2218573311090093,0.3715072651370002,3.141592653589793,0.9812469972598019,2.467409108994709,False
-0.321196035340786,0.025305132944939145,0.40879770556000977,3.141592653589793,1.0644101101315178,-0.07862167820224851,False
-0.40852717624421,-0.213188196666297,0.1841123812056401,3.141592653589793,0.5938594296563917,0.4809711329844993,False
0.43789375799486435,0.042369415205917006,0.14862994508263241,3.141592653589793,0.5562011555602905,-3.0451356209048566,False
0.3693149805064741,-0.32694366319722706,0.16321960531502103,3.141592653589793,0.5261455886408842,2.4169752465670244,False
0.3786618793168801,-0.29117016115241257,0.03876069328076628,3.141592653589793,0.307021902858712,2.4860765835418324,False
-0.14219292874905626,0.255139820438876,0.4238762052073077,3.141592653589793,1.122304066240151,-1.0623553033793882,False
0.21180314591661606,0.37221529005499204,0.2636444982599726,3.141592653589793,0.7526750635994556,-2.0881354214423373,False
-0.40747835675401073,0.1543082562360776,0.2324363976778337,3.141592653589793,0.6987098793174787,-0.36200240286020713,False
0.231663645797835,-0.19748126607764568,0.39595878773491106,3.141592653589793,1.080994384875955,2.4356789785537387,False
0.3762365146816542,0.1355187090669267,0.35253284254362854,3.141592653589793,0.8989282735259075,-2.7958639912277174,False
0.2211151805973084,-0.42198255619701597,0.20501149130674426,3.141592653589793,0.6100002909557977,2.0534522363500236,False
-0.4548884719121747,-0.15033569051745327,0.08680409547437923,3.141592653589793,0.4022412040513892,0.31918858143723927,False
0.0003411259270334772,0.015446040740218853,0.5171521779523268,3.141592653589793,1.5310374855956925,1.5487149087874037,False
-0.2624196944554885,-0.3348080054094835,0.274628809226797,3.141592653589793,0.7712341382781466,0.9060170046121654,False
0.03924985030998299,-0.08705505641807747,0.45626961490679224,3.141592653589793,1.47136406128987,1.994367181013693,False
-0.006967479444518069,-0.47448047493278045,0.0849334077509885,3.141592653589793,0.402372403857331,1.5561129434486616,False
-0.11059788924957266,-0.15845349612798096,0.47678330420259885,3.141592653589793,1.3111245928683337,0.9614251557652164,False
-0.17637547005893092,-0.43932897443361846,0.19772754249625243,3.141592653589793,0.6019069619018237,1.1890271407845996,False
-0.13704047484829185,-0.48065101092569673,0.005490834892679153,3.141592653589793,0.22552214659555134,1.2930514626585552,False
-0.2511895724947818,-0.358638399141559,0.27182049127911584,3.141592653589793,0.7515847447189888,0.9598033824093326,False
0.5098140578039927,-0.13358792434624728,0.08894576154312939,3.141592653589793,0.3700828591660887,2.885321603702277,False
-0.026045461369956176,-0.2368768897993485,0.4334265272533541,3.141592653589793,1.2148727867320095,1.461282668133276,False
0.47077173160816477,0.2005120422282588,0.026236918570494455,3.141592653589793,0.2614963328739568,-2.738941314564231,False
0.25561796099383355,-0.35989317006445015,0.26922699762606095,3.141592653589793,0.743631546041414,2.1883754977847647,True
